start_time,temperature,error_temperature,environment_humidity,error_environment_humidity,ground_humidity,error_ground_humidity,luminosity,error_luminosity,end_time
2016-11-12 21:00:00,36.427962963,0.19668044173,0.938834074074,0.0850874684372,45.5688888889,8.07868397111,47.8548148148,N/A,2016-11-12 21:30:00
2016-11-12 21:30:00,36.6919575114,0.0262884918651,0.948708649469,0.0711227099912,46.0202326758,8.24974988177,46.7435508346,N/A,2016-11-12 22:00:00
2016-11-12 22:00:00,37.5017123288,0.345212328867,0.937773972603,0.0865866783154,46.364789447,8.5017948533,45.3866057839,N/A,2016-11-12 22:30:00
2016-11-12 22:30:00,35.4198473282,0.362729585464,0.952335877863,0.065993034403,46.6096692112,8.55017205586,38.7954198473,N/A,2016-11-12 23:00:00
2016-11-12 23:00:00,34.645682148,0.541619163674,0.957224963716,0.0590788228821,46.7639090469,8.67840794915,10.7837445573,N/A,2016-11-12 23:30:00
2016-11-12 23:30:00,34.3602700491,0.579515091128,0.961328968903,0.0532748830853,46.9138025095,8.76118754493,0.0,N/A,2016-11-13 00:00:00
2016-11-13 00:00:00,33.6103420195,0.564303457299,0.965433224756,0.0474705887956,46.9750271444,8.76976872091,0.0,N/A,2016-11-13 00:30:00
2016-11-13 00:30:00,33.5538277512,0.592075056017,0.9668476874,0.0454702365401,47.0404040404,8.72405528386,0.0,N/A,2016-11-13 01:00:00
2016-11-13 01:00:00,33.9362704918,0.611183689149,0.966946721311,0.0453301814398,47.1240437158,8.75416840602,0.0,N/A,2016-11-13 01:30:00
2016-11-13 01:30:00,34.1806951424,0.725761608328,0.960454773869,0.0545111815587,47.2568397543,8.70723314626,0.0,N/A,2016-11-13 02:00:00
2016-11-13 02:00:00,34.0662431942,0.746889558349,0.958708711434,0.0569804867359,47.4234724743,8.67614227953,0.0,N/A,2016-11-13 02:30:00
2016-11-13 02:30:00,33.4220516963,0.697968082884,0.960114701131,0.0549921170377,47.4690360797,8.67676592726,0.0,N/A,2016-11-13 03:00:00
2016-11-13 03:00:00,33.2321428571,0.60723942735,0.962745941558,0.0512709811391,47.4550865801,8.69397912076,0.0,N/A,2016-11-13 03:30:00
2016-11-13 03:30:00,33.4054166667,0.642288659578,0.9645325,0.0487444059611,47.5172222222,8.71999017796,0.0,N/A,2016-11-13 04:00:00
2016-11-13 04:00:00,33.3077544426,0.673978999839,0.960403069467,0.0545843026259,47.5939687668,8.79620500958,0.0,N/A,2016-11-13 04:30:00
2016-11-13 04:30:00,32.9280487805,0.630072383887,0.961114634146,0.0535779982057,47.6856368564,8.86470815387,0.0,N/A,2016-11-13 05:00:00
2016-11-13 05:00:00,32.9246382637,0.65623374508,0.963035369775,0.05086166783,47.7368703108,8.9551150119,0.0,N/A,2016-11-13 05:30:00
2016-11-13 05:30:00,32.1359934853,0.556241979337,0.967863192182,0.0440340959046,47.8083604777,8.96054444555,0.0,N/A,2016-11-13 06:00:00
2016-11-13 06:00:00,31.3338842975,0.482702645669,0.964373553719,0.0489691899474,47.7845730028,8.99392661888,0.0,N/A,2016-11-13 06:30:00
2016-11-13 06:30:00,30.127,0.492994847843,0.9628368,0.0511424878988,47.8309333333,9.01131112621,0.0,N/A,2016-11-13 07:00:00
2016-11-13 07:00:00,29.2104330709,0.562066374494,0.957147244094,0.0591887350243,47.869816273,9.04325581567,0.0,N/A,2016-11-13 07:30:00
2016-11-13 07:30:00,27.9713831479,0.83694912336,0.953406200318,0.0644793698705,48.0461049285,9.0613592776,0.0,N/A,2016-11-13 08:00:00
2016-11-13 08:00:00,26.359228972,0.766858405609,0.922757788162,0.107822770007,48.1323987539,9.0823750043,0.0,N/A,2016-11-13 08:30:00
2016-11-13 08:30:00,25.1379716981,0.714889402992,0.923503930818,0.106767564944,48.2667714885,9.02505346035,0.0,N/A,2016-11-13 09:00:00
2016-11-13 09:00:00,24.4890243902,0.705957014063,0.921522764228,0.109569357604,48.5815718157,9.08920056333,0.0,N/A,2016-11-13 09:30:00
2016-11-13 09:30:00,24.6822749196,0.638612916932,0.922282958199,0.10849428098,48.857449089,9.12708559034,0.0,N/A,2016-11-13 10:00:00
2016-11-13 10:00:00,25.5314930016,0.666417899532,0.899479004666,0.140743941343,49.1238983929,9.28034611102,0.0,N/A,2016-11-13 10:30:00
2016-11-13 10:30:00,26.0153508772,0.674542653106,0.899551900585,0.140640850945,49.3294346979,9.33632476964,13.9342105263,N/A,2016-11-13 11:00:00
2016-11-13 11:00:00,26.2022113943,0.828756710933,0.907811844078,0.128959526833,49.2908545727,9.25315796971,40.23988006,N/A,2016-11-13 11:30:00
2016-11-13 11:30:00,28.0163533835,0.394225321992,0.912770676692,0.121946678497,49.434085213,9.31626733084,46.4045112782,N/A,2016-11-13 12:00:00
2016-11-13 12:00:00,30.9394054878,0.703334107811,0.91972027439,0.112118463179,49.368902439,9.29633914373,46.9512195122,N/A,2016-11-13 12:30:00
2016-11-13 12:30:00,32.8210820896,0.574920028435,0.916731343284,0.116345450087,49.2606965174,9.21996986765,47.1850746269,N/A,2016-11-13 13:00:00
2016-11-13 13:00:00,36.2211111111,0.0544734112914,0.900751111111,0.138944911155,49.1679012346,9.17065629104,47.7022222222,N/A,2016-11-13 13:30:00
2016-11-13 13:30:00,37.2601851852,0.00916619901538,0.8925,0.150613744393,49.1407407407,9.15023805787,47.5955555556,N/A,2016-11-13 14:00:00
2016-11-13 14:00:00,40.1569940476,0.285683766506,0.856514880952,0.195009948726,48.9806547619,9.10215454831,48.0119047619,N/A,2016-11-13 14:30:00
2016-11-13 14:30:00,43.6403703704,1.45716375205,0.818958518519,0.193611074517,48.8548148148,9.09679175873,48.72,N/A,2016-11-13 15:00:00
2016-11-13 15:00:00,52.3126843658,4.97529926202,0.685390117994,0.131902530881,48.7187807276,8.99777359794,49.8820058997,N/A,2016-11-13 15:30:00
2016-11-13 15:30:00,62.628125,5.64983517483,0.574550735294,0.0904982294998,48.0612745098,8.98790184713,49.9867647059,N/A,2016-11-13 16:00:00
2016-11-13 16:00:00,59.5340574374,3.26919729431,0.570800441826,0.111840548992,47.5483554246,9.04854974621,49.5184094256,N/A,2016-11-13 16:30:00
2016-11-13 16:30:00,64.3040638607,3.50320609228,0.519876632801,0.100345533581,47.2685050798,9.04495210348,49.8679245283,N/A,2016-11-13 17:00:00
2016-11-13 17:00:00,64.255362426,2.35065934027,0.511855769231,0.112912191561,47.0695266272,9.04605103163,49.6464497041,N/A,2016-11-13 17:30:00
2016-11-13 17:30:00,67.7989369501,2.35952823649,0.486934017595,0.111374502104,47.0219941349,9.00615145394,49.6173020528,N/A,2016-11-13 18:00:00
2016-11-13 18:00:00,69.5845588235,1.05910037741,0.480225735294,0.122565522027,47.0926470588,9.07869514026,49.7632352941,N/A,2016-11-13 18:30:00
2016-11-13 18:30:00,71.3982896652,0.869988365062,0.457683406114,0.137290905709,47.0548277535,9.03178885734,49.5545851528,N/A,2016-11-13 19:00:00
2016-11-13 19:00:00,67.7015007321,3.01348618351,0.508171303075,0.173122102416,47.0610053685,9.0682512602,49.6281112738,N/A,2016-11-13 19:30:00
2016-11-13 19:30:00,70.3625,6.05472991296,0.484657971014,0.200935152195,47.2048309179,9.04061343667,49.6362318841,N/A,2016-11-13 20:00:00
2016-11-13 20:00:00,56.9556569343,2.38738862509,0.612209489051,0.199844892726,47.3289537713,9.20629272514,48.1868613139,N/A,2016-11-13 20:30:00
2016-11-13 20:30:00,49.5260646109,1.157744583,0.724790748899,0.227313544265,47.9045521292,10.0003027376,46.0954478708,N/A,2016-11-13 21:00:00
2016-11-13 21:00:00,44.9289897511,1.27755456513,0.797242313324,0.239709198822,47.8218643241,10.0366374303,43.8125915081,N/A,2016-11-13 21:30:00
2016-11-13 21:30:00,42.9127949853,1.02285394638,0.83466519174,0.229878537289,47.8539823009,10.1360135431,44.6828908555,N/A,2016-11-13 22:00:00
2016-11-13 22:00:00,41.4046391753,0.941420515748,0.841416789396,0.222429341944,47.6946489936,9.85121708985,41.1885125184,N/A,2016-11-13 22:30:00
2016-11-13 22:30:00,40.2301263001,0.981071258444,0.853767459138,0.205389828985,48.0455671124,10.0593850297,33.3031203566,N/A,2016-11-13 23:00:00
2016-11-13 23:00:00,39.0636061947,0.939419517926,0.862227138643,0.193426035496,48.2910521141,10.2120713774,6.11061946903,N/A,2016-11-13 23:30:00
2016-11-13 23:30:00,38.3897849462,0.912395846692,0.870048387097,0.182365119858,48.3215565796,10.0926288607,0.0,N/A,2016-11-14 00:00:00
2016-11-14 00:00:00,37.7003937008,0.858550123299,0.877418897638,0.171941643889,48.2750656168,9.91668390078,0.0,N/A,2016-11-14 00:30:00
2016-11-14 00:30:00,37.1939453125,0.638329598173,0.89321171875,0.149607222084,48.390625,9.97408519556,0.0,N/A,2016-11-14 01:00:00
2016-11-14 01:00:00,36.9912383178,0.779524648574,0.899260124611,0.141053484485,48.4574247144,10.0069255884,0.0,N/A,2016-11-14 01:30:00
2016-11-14 01:30:00,36.1725819033,0.972133932794,0.906339313573,0.131041999445,48.6094643786,10.0773541197,0.0,N/A,2016-11-14 02:00:00
2016-11-14 02:00:00,35.1527777778,0.730677007226,0.92479047619,0.104948115029,48.7428571429,10.2038387147,0.0,N/A,2016-11-14 02:30:00
2016-11-14 02:30:00,35.0783610272,0.667318673031,0.932078549849,0.0946412224173,48.8620342397,10.2895352863,0.0,N/A,2016-11-14 03:00:00
2016-11-14 03:00:00,34.4482421875,0.691362606762,0.94341875,0.0786037575637,48.9286458333,10.3137992,0.0,N/A,2016-11-14 03:30:00
2016-11-14 03:30:00,34.234130094,0.615947638941,0.948336990596,0.0716483150103,49.0057471264,10.2296625,0.0,N/A,2016-11-14 04:00:00
2016-11-14 04:00:00,32.9990079365,0.748915872614,0.953427777778,0.0644488547342,49.0,10.2414569355,0.0,N/A,2016-11-14 04:30:00
2016-11-14 04:30:00,33.1627016129,0.596193661073,0.955701612903,0.0612331662611,49.1446236559,10.3299179232,0.0,N/A,2016-11-14 05:00:00
2016-11-14 05:00:00,32.9346064815,0.588982847447,0.95174691358,0.0668259556788,49.1872427984,10.1984220399,0.0,N/A,2016-11-14 05:30:00
2016-11-14 05:30:00,30.790279879,0.737327305496,0.888816944024,0.155822372105,49.3232476046,10.2421984197,0.0,N/A,2016-11-14 06:00:00
2016-11-14 06:00:00,28.807348367,0.507236396302,0.880094867807,0.168157250583,49.4997407983,10.1900947795,0.0,N/A,2016-11-14 06:30:00
2016-11-14 06:30:00,27.4872411243,0.881529940599,0.869971153846,0.182474344168,49.4768244576,10.1972785619,0.0,N/A,2016-11-14 07:00:00
2016-11-14 07:00:00,25.3831935976,1.03667674818,0.878850609756,0.169916897194,49.7068089431,10.3469553264,0.0,N/A,2016-11-14 07:30:00
2016-11-14 07:30:00,26.0535436137,0.68260035458,0.862712616822,0.19273946567,49.8219106957,10.402442623,0.0,N/A,2016-11-14 08:00:00
2016-11-14 08:00:00,26.7381045242,0.638988460222,0.854072542902,0.204958375389,49.9063962559,10.4308498688,0.0,N/A,2016-11-14 08:30:00
2016-11-14 08:30:00,26.3629283489,0.755018221968,0.858609034268,0.198542807773,50.0295950156,10.4118994827,0.0,N/A,2016-11-14 09:00:00
2016-11-14 09:00:00,25.6426356589,0.676410672856,0.85971627907,0.196976927157,50.2801033592,10.5740628635,0.0,N/A,2016-11-14 09:30:00
2016-11-14 09:30:00,26.3427099842,0.660041036638,0.851473058637,0.208405996246,50.4495509773,10.5438692863,0.0,N/A,2016-11-14 10:00:00
2016-11-14 10:00:00,26.5867063492,0.744987501607,0.841174603175,0.217160349244,50.6216931217,10.5635206055,0.0,N/A,2016-11-14 10:30:00
2016-11-14 10:30:00,25.0954912023,1.00026578761,0.867892228739,0.18541438825,50.6974584555,10.5810442682,6.11876832845,N/A,2016-11-14 11:00:00
2016-11-14 11:00:00,23.8900445765,0.738627142904,0.893647845468,0.148990445764,50.7741456166,10.6201603375,31.8870728083,N/A,2016-11-14 11:30:00
2016-11-14 11:30:00,24.8452023988,0.704986520973,0.870823088456,0.181269526689,50.9330334833,10.6163836579,42.0569715142,N/A,2016-11-14 12:00:00
2016-11-14 12:00:00,24.7783232628,0.481729846397,0.889561933535,0.154768797835,50.9838872105,10.6677858356,44.7371601208,N/A,2016-11-14 12:30:00
2016-11-14 12:30:00,25.8649162861,0.397142164776,0.901669710807,0.137645815007,51.0263825469,10.6948300615,46.2420091324,N/A,2016-11-14 13:00:00
2016-11-14 13:00:00,30.3469122024,0.00657651396193,0.882239583333,0.165124164798,51.0500992063,10.7149165172,48.0,N/A,2016-11-14 13:30:00
2016-11-14 13:30:00,33.3101988218,0.349648161684,0.864968335788,0.18954314895,51.0333824251,10.7645057734,48.3961708395,N/A,2016-11-14 14:00:00
2016-11-14 14:00:00,36.2119402985,0.528219319379,0.858388059701,0.194650666112,50.9338308458,10.7711424747,49.0,N/A,2016-11-14 14:30:00
2016-11-14 14:30:00,39.0565828402,0.653759967813,0.845015532544,0.199662478234,50.8570019724,10.8338676242,49.0,N/A,2016-11-14 15:00:00
2016-11-14 15:00:00,40.702371988,0.150952388905,0.839817771084,0.206784006863,50.6726907631,10.8010910409,49.0,N/A,2016-11-14 15:30:00
2016-11-14 15:30:00,40.9069423929,0.23187253386,0.820810192024,0.217783666251,50.4377154111,10.6446966403,49.0,N/A,2016-11-14 16:00:00
2016-11-14 16:00:00,41.6774253731,1.18440385849,0.78998358209,0.202644138889,50.3323383085,10.6448436447,49.0,N/A,2016-11-14 16:30:00
2016-11-14 16:30:00,43.9187592319,1.06640476158,0.771630723781,0.205650048117,50.4145741014,10.728948417,49.0,N/A,2016-11-14 17:00:00
2016-11-14 17:00:00,47.8123145401,1.05541457251,0.728057121662,0.204266782815,50.412462908,10.7367944772,49.0,N/A,2016-11-14 17:30:00
2016-11-14 17:30:00,48.1031571219,1.93234320086,0.666399412628,0.166862663657,50.4791972589,10.8377706606,49.0014684288,N/A,2016-11-14 18:00:00
2016-11-14 18:00:00,52.43,1.93066340404,0.646278518519,0.166166950882,49.0414814815,12.0475519658,49.002962963,N/A,2016-11-14 18:30:00
2016-11-14 18:30:00,53.9783793605,1.43245650622,0.649132267442,0.173837268852,41.9021317829,12.2764188895,49.0,N/A,2016-11-14 19:00:00
2016-11-14 19:00:00,53.8822780204,0.728464082074,0.636772197962,0.177436455772,40.9369238234,12.1113190805,49.1062590975,N/A,2016-11-14 19:30:00
2016-11-14 19:30:00,58.0855643994,1.65648205795,0.620060781476,0.205650392747,42.0911722142,12.5477619439,49.483357453,N/A,2016-11-14 20:00:00
2016-11-14 20:00:00,55.2982038123,2.84942259735,0.660226539589,0.238797839789,45.3113391984,16.073049293,49.1847507331,N/A,2016-11-14 20:30:00
2016-11-14 20:30:00,51.6388274336,2.67381269951,0.68312020649,0.243131053319,45.1720747296,15.6466698018,49.0737463127,N/A,2016-11-14 21:00:00
2016-11-14 21:00:00,47.6052437223,2.14847658626,0.747449039882,0.249185683055,45.7291974397,16.1569638151,47.8508124077,N/A,2016-11-14 21:30:00
2016-11-14 21:30:00,44.8449344023,1.19852537875,0.783481778426,0.236840571749,46.832361516,17.662355422,46.4183673469,N/A,2016-11-14 22:00:00
2016-11-14 22:00:00,41.6381578947,0.965035351225,0.81810380117,0.23102336377,46.5940545809,16.9676451203,44.533625731,N/A,2016-11-14 22:30:00
2016-11-14 22:30:00,39.6333575581,1.32839464344,0.841077761628,0.222883551853,45.7223837209,15.5469624392,32.5319767442,N/A,2016-11-14 23:00:00
2016-11-14 23:00:00,37.5926598837,1.18245109267,0.860252906977,0.196218020693,44.5290697674,13.784940196,7.20784883721,N/A,2016-11-14 23:30:00
2016-11-14 23:30:00,35.4688461538,1.14224941576,0.882706923077,0.164463246595,45.2769230769,14.5688593081,0.0,N/A,2016-11-15 00:00:00
2016-11-15 00:00:00,34.1498422713,1.09523479357,0.894440063091,0.147870080857,48.2870662461,18.9366730921,0.0,N/A,2016-11-15 00:30:00
2016-11-15 00:30:00,33.6545634921,0.828605684462,0.899732539683,0.140385388683,47.219047619,16.9861037271,0.0,N/A,2016-11-15 01:00:00
2016-11-15 01:00:00,32.648659306,0.862134924065,0.911223974763,0.124134045341,48.1761303891,18.3748896055,0.0,N/A,2016-11-15 01:30:00
2016-11-15 01:30:00,32.0347444089,0.690163327963,0.928238817891,0.100071423428,48.4850905218,18.7309992007,0.0,N/A,2016-11-15 02:00:00
2016-11-15 02:00:00,32.4164012739,0.83602991247,0.928541401274,0.0996435059043,49.7361995754,20.8928460968,0.0,N/A,2016-11-15 02:30:00
2016-11-15 02:30:00,32.0055205047,0.932399478031,0.937110410095,0.0875250974139,48.8838065195,19.0811643163,0.0,N/A,2016-11-15 03:00:00
2016-11-15 03:00:00,31.7670107034,0.862529716654,0.937644495413,0.0867697867134,50.7665647299,22.5608462839,0.0,N/A,2016-11-15 03:30:00
2016-11-15 03:30:00,31.3362277868,0.603439672313,0.942748788368,0.0795512263894,51.5584275714,23.9560855519,0.0,N/A,2016-11-15 04:00:00
2016-11-15 04:00:00,31.3521594684,0.821042591444,0.946589700997,0.0741193556585,49.5503875969,20.012262202,0.0,N/A,2016-11-15 04:30:00
2016-11-15 04:30:00,30.8124024961,0.74516479047,0.948446957878,0.0714927977877,49.9136765471,20.5005338894,0.0,N/A,2016-11-15 05:00:00
2016-11-15 05:00:00,30.9273940345,0.782035678722,0.94825588697,0.0717630128574,50.072736787,20.7409019209,0.0,N/A,2016-11-15 05:30:00
2016-11-15 05:30:00,30.9638932496,0.913577521062,0.947871271586,0.0723069411506,48.8074306646,18.5188441655,0.0,N/A,2016-11-15 06:00:00
2016-11-15 06:00:00,30.4035602504,0.76824551305,0.950864632238,0.068073689919,48.6400625978,18.2535711046,0.0,N/A,2016-11-15 06:30:00
2016-11-15 06:30:00,29.3643018018,0.738162146576,0.954250750751,0.0632849951943,49.6816816817,20.0548454858,0.0,N/A,2016-11-15 07:00:00
2016-11-15 07:00:00,28.8723076923,0.69078893239,0.958447692308,0.057349623524,48.9297435897,18.5688452151,0.0,N/A,2016-11-15 07:30:00
2016-11-15 07:30:00,27.8426923077,0.678822509939,0.952884615385,0.0652170023571,43.3502564103,12.6662114317,0.0,N/A,2016-11-15 08:00:00
2016-11-15 08:00:00,26.674847793,0.588986584481,0.943085996956,0.0790743414316,43.3267376966,12.6140246769,0.0,N/A,2016-11-15 08:30:00
2016-11-15 08:30:00,26.6857531056,0.655775660037,0.906645962733,0.130608332043,43.3442028986,12.5745332347,0.0,N/A,2016-11-15 09:00:00
2016-11-15 09:00:00,26.2718503937,0.652821024363,0.911551181102,0.123671305699,43.5763779528,12.5945006683,0.0,N/A,2016-11-15 09:30:00
2016-11-15 09:30:00,23.6036,0.879640835796,0.9307024,0.0965873921975,44.1173333333,12.8253279745,0.0,N/A,2016-11-15 10:00:00
2016-11-15 10:00:00,21.2340838509,0.624757388968,0.942329192547,0.0801446244913,44.5667701863,13.0703063531,0.0,N/A,2016-11-15 10:30:00
2016-11-15 10:30:00,19.6487920937,0.736353877187,0.949775988287,0.069613264959,44.1942410932,13.024213271,13.1844802343,N/A,2016-11-15 11:00:00
2016-11-15 11:00:00,18.6085271318,0.659966329107,0.953151162791,0.0648400474004,44.8594315245,13.2021676453,40.2744186047,N/A,2016-11-15 11:30:00
2016-11-15 11:30:00,19.2439117199,0.478938382995,0.955326484018,0.0617636786179,46.9847792998,14.823368846,44.3424657534,N/A,2016-11-15 12:00:00
2016-11-15 12:00:00,25.6572222222,0.0631158275059,0.920258518519,0.111357271032,47.8474074074,15.8896548896,47.6533333333,N/A,2016-11-15 12:30:00
2016-11-15 12:30:00,29.5769658754,0.305031597374,0.906707715134,0.130521000961,46.6696340257,14.619137617,46.2433234421,N/A,2016-11-15 13:00:00
2016-11-15 13:00:00,31.1993647235,0.286700619427,0.891636023916,0.151835591088,45.0926756353,13.3586496437,46.0,N/A,2016-11-15 13:30:00
2016-11-15 13:30:00,34.4020771513,0.154745178375,0.877153560831,0.1723168868,47.546983185,15.5972482654,46.6097922849,N/A,2016-11-15 14:00:00
2016-11-15 14:00:00,37.6828497024,0.500078121665,0.852097470238,0.196372602419,47.6393849206,15.8934552493,47.4895833333,N/A,2016-11-15 14:30:00
2016-11-15 14:30:00,42.8254504505,1.58037303873,0.775302552553,0.19593121998,45.0525525526,13.4095879516,48.6621621622,N/A,2016-11-15 15:00:00
2016-11-15 15:00:00,51.2928994083,3.95707833318,0.629137573964,0.135494629873,43.4546351085,12.982071053,49.6464497041,N/A,2016-11-15 15:30:00
2016-11-15 15:30:00,61.6255530973,5.1147911971,0.536230825959,0.0895637301592,42.604719764,12.9319194845,49.8967551622,N/A,2016-11-15 16:00:00
2016-11-15 16:00:00,62.4673753666,4.04616453604,0.488805718475,0.0904028762053,41.9110459433,12.9269901075,49.7507331378,N/A,2016-11-15 16:30:00
2016-11-15 16:30:00,63.0522360704,3.03086495323,0.475129765396,0.102023481489,41.7790811339,12.7688572684,49.9134897361,N/A,2016-11-15 17:00:00
2016-11-15 17:00:00,65.8416182874,2.22420489336,0.454261248186,0.11028402715,41.7595549105,12.6435367304,49.9651669086,N/A,2016-11-15 17:30:00
2016-11-15 17:30:00,68.0406934307,1.93886614856,0.428006569343,0.116055319837,41.8924574209,12.5409603785,49.9182481752,N/A,2016-11-15 18:00:00
2016-11-15 18:00:00,62.4055716353,0.393974111081,0.466053545586,0.129796561687,42.1934394597,12.550448739,49.2489146165,N/A,2016-11-15 18:30:00
2016-11-15 18:30:00,66.3322463768,0.985337927697,0.43736884058,0.139817556074,42.3285024155,12.5471714297,49.7057971014,N/A,2016-11-15 19:00:00
2016-11-15 19:00:00,63.2892909357,3.4417182036,0.458494152047,0.168500237855,42.3898635478,12.5324842379,48.899122807,N/A,2016-11-15 19:30:00
2016-11-15 19:30:00,60.4353197674,4.22671022911,0.474023982558,0.178356380068,42.9864341085,12.9822668799,49.0639534884,N/A,2016-11-15 20:00:00
2016-11-15 20:00:00,58.6905444126,4.10385325299,0.466452005731,0.171773256339,43.2282712512,12.8106977788,49.3022922636,N/A,2016-11-15 20:30:00
2016-11-15 20:30:00,70.4155109489,12.2053340205,0.378237956204,0.218951227636,43.095377129,12.4686065866,49.9605839416,N/A,2016-11-15 21:00:00
2016-11-15 21:00:00,65.4383140376,13.4347730152,0.403090448625,0.246692262027,43.2407139411,12.7117879526,49.0506512301,N/A,2016-11-15 21:30:00
2016-11-15 21:30:00,50.8358806405,4.63067453939,0.482939592431,0.19512338871,43.9718583212,13.2151628845,48.2372634643,N/A,2016-11-15 22:00:00
2016-11-15 22:00:00,46.921875,2.46172070623,0.514925595238,0.171488125829,44.3244047619,13.387362216,46.8735119048,N/A,2016-11-15 22:30:00
2016-11-15 22:30:00,41.9476102941,2.27755974631,0.593797794118,0.188467874033,44.7196078431,13.7466820732,42.3823529412,N/A,2016-11-15 23:00:00
2016-11-15 23:00:00,38.4954906205,1.41140758308,0.707658008658,0.225155859688,44.8215488215,13.7950821223,14.1486291486,N/A,2016-11-15 23:30:00
2016-11-15 23:30:00,35.2739520958,1.24008322479,0.816203592814,0.23866547534,44.631237525,13.6425483241,0.0,N/A,2016-11-16 00:00:00
2016-11-16 00:00:00,30.5929027113,0.801274909144,0.866362041467,0.187578399842,44.4508240298,13.6351111966,0.0,N/A,2016-11-16 00:30:00
2016-11-16 00:30:00,27.9057153966,0.694185312012,0.894041990669,0.148433040276,44.7827890098,13.8876384556,0.0,N/A,2016-11-16 01:00:00
2016-11-16 01:00:00,26.025621118,0.629149356553,0.909289596273,0.126869669636,44.6283643892,13.9843346607,0.0,N/A,2016-11-16 01:30:00
2016-11-16 01:30:00,24.4649193548,0.682015895403,0.922798387097,0.107765354442,44.6102150538,13.9607581749,0.0,N/A,2016-11-16 02:00:00
2016-11-16 02:00:00,24.3694089457,0.777139721176,0.926472044728,0.102570017996,45.6922257721,14.2980786029,0.0,N/A,2016-11-16 02:30:00
2016-11-16 02:30:00,25.6777731788,0.704472691356,0.928875827815,0.0991705553548,44.880794702,13.9356069029,0.0,N/A,2016-11-16 03:00:00
2016-11-16 03:00:00,27.1408507223,0.699161761173,0.933875601926,0.0920998069974,44.8999464955,13.800015643,0.0,N/A,2016-11-16 03:30:00
2016-11-16 03:30:00,28.1185691318,0.738369540805,0.935786173633,0.0893978505771,44.9174705252,13.8277549528,0.0,N/A,2016-11-16 04:00:00
2016-11-16 04:00:00,26.8518730887,0.799819940952,0.940717889908,0.0824233505355,45.1467889908,13.9983592124,0.0,N/A,2016-11-16 04:30:00
2016-11-16 04:30:00,23.5230916031,0.636126214983,0.953736641221,0.0640120558633,45.141475827,13.9729993723,0.0,N/A,2016-11-16 05:00:00
2016-11-16 05:00:00,21.7655529954,0.751911934372,0.956062211982,0.060723202154,45.5156169995,14.0495022445,0.0,N/A,2016-11-16 05:30:00
2016-11-16 05:30:00,21.0744318182,0.800048467956,0.951038636364,0.0678276109245,45.7494949495,14.1545368046,0.0,N/A,2016-11-16 06:00:00
2016-11-16 06:00:00,18.9766819572,0.733596255405,0.942379969419,0.0800728151497,46.0749235474,14.2319390921,0.0,N/A,2016-11-16 06:30:00
2016-11-16 06:30:00,18.0338345865,0.841616567382,0.930508270677,0.0968619325194,46.3614035088,14.3472944491,0.0,N/A,2016-11-16 07:00:00
2016-11-16 07:00:00,18.5177514793,0.828967639187,0.923092455621,0.107349478747,46.3348126233,14.2484901731,0.0,N/A,2016-11-16 07:30:00
2016-11-16 07:30:00,17.8051359517,0.689482518513,0.920620090634,0.110845930842,46.4934541793,14.2898838107,0.0,N/A,2016-11-16 08:00:00
2016-11-16 08:00:00,17.0432121662,0.718909379537,0.91600074184,0.117378676557,46.8743818002,14.5512093394,0.0,N/A,2016-11-16 08:30:00
2016-11-16 08:30:00,17.8058069382,0.760966347476,0.906709653092,0.130518260273,47.4092508798,15.9029990419,0.0,N/A,2016-11-16 09:00:00
2016-11-16 09:00:00,17.3988721805,0.75442445301,0.905527819549,0.132189625299,47.6456140351,15.910105056,0.0,N/A,2016-11-16 09:30:00
2016-11-16 09:30:00,15.7919762259,0.654572844991,0.917162704309,0.115735413474,47.2669638435,15.5834014927,0.0,N/A,2016-11-16 10:00:00
2016-11-16 10:00:00,14.5879080119,0.624750872695,0.926623145401,0.102356329376,47.6884272997,15.6931074744,0.0,N/A,2016-11-16 10:30:00
2016-11-16 10:30:00,14.7849131693,0.83578793565,0.924801736614,0.104932190386,47.5933429812,15.6531547364,14.7250361795,N/A,2016-11-16 11:00:00
2016-11-16 11:00:00,14.4089714715,0.63358254005,0.931292042042,0.0957535124247,48.038038038,15.865905148,39.4219219219,N/A,2016-11-16 11:30:00
2016-11-16 11:30:00,16.4159324523,0.642729952356,0.920138032305,0.111527664269,47.9016152717,15.8558416465,43.7459618209,N/A,2016-11-16 12:00:00
2016-11-16 12:00:00,19.3573838081,0.421136684897,0.907365067466,0.129591364376,48.019990005,15.9512025026,44.7376311844,N/A,2016-11-16 12:30:00
2016-11-16 12:30:00,23.2341211226,0.0329008325072,0.906875184638,0.130284163316,47.8168389956,15.8531283103,45.0,N/A,2016-11-16 13:00:00
2016-11-16 13:00:00,27.5893121302,0.0462862057212,0.893662721893,0.148969407322,48.3126232742,16.1621785123,45.2914201183,N/A,2016-11-16 13:30:00
2016-11-16 13:30:00,31.9847605225,0.24425459205,0.878302612482,0.170691882371,46.9874213836,15.2671598969,46.3439767779,N/A,2016-11-16 14:00:00
2016-11-16 14:00:00,36.2873730044,0.651174532167,0.850200290276,0.195075264104,46.9700048379,15.2904369719,47.3105950653,N/A,2016-11-16 14:30:00
2016-11-16 14:30:00,41.5602122987,1.49522543006,0.778459004392,0.196630555828,46.6988775012,15.1820843948,48.5578330893,N/A,2016-11-16 15:00:00
